MEDIA_CN;MEDIA_CH;MEDIA_LP;MEDIA_MT;MEDIA_RED;TIPO;INSE
504.17;588.46;539.19;482.37;584.23;2;2
508.64;584.21;532.45;507.16;550.80;1;2
491.19;566.68;519.41;485.93;540.39;2;2
521.65;611.2;558.69;529.55;626.91;2;2
565.31;633.8;582.67;620.3;584.00;1;2
471.36;557.92;523.36;463.46;542.64;2;2
459.69;590.72;537.06;468.85;585.00;2;1
483.15;564.33;521.59;469.64;528.29;2;2
477.87;553.25;519.04;472.99;506.85;2;1
446.86;556.36;496.89;441.06;530.71;2;2
497.09;584.39;537.64;499.23;554.63;2;2
468.17;557.63;504.95;452.74;533.64;2;1
515.33;596.83;553.96;509.66;592.08;2;2
497.57;589.38;537.25;503.86;548.40;2;2
479.55;577.6;538.22;477.29;605.45;2;1
463.2;542.29;487.68;455.48;521.62;2;1
474.67;547.41;486.27;453.88;476.84;2;1
515.08;600.87;534.96;551.53;576.90;1;2
477.54;545.08;496.38;433.85;583.33;1;2
484.95;567.8;510.32;465.75;537.74;2;1
525.43;595.89;534.65;539.57;571.67;2;1
479.22;551.93;506.89;479.79;575.56;2;1
532.07;603.7;560.9;568.72;634.78;1;2
548.78;625.39;556.15;604.91;653.89;1;2
470.06;571;504.69;504.81;551.43;1;1
543.35;607.64;536.64;554.41;586.36;1;2
476.06;563.68;509.88;457.19;513.40;2;1
492.98;564.89;521.04;484.78;550.97;2;2
506.07;578.89;520.16;515.43;665.81;1;2
464.51;559.26;509.02;501.35;563.53;2;1
546.73;610.51;563.22;548.36;644.23;1;2
563.81;614.13;563.01;562.13;632.82;1;2
479.41;544.54;488.79;441.49;500.53;2;1
549.03;634.11;558.32;565.88;623.08;1;2
577.62;623.73;558.74;573.52;620.00;1;2
505.09;588.57;538.14;493.09;586.67;1;2
542.9;624.68;568.97;594.81;613.16;1;2
532.61;609.62;556.65;553.18;653.53;1;2
565.42;616.14;568.99;592.49;617.93;1;2
530.28;588.29;509.73;510.54;597.00;1;2
523.44;600.73;538.38;528.56;622.78;1;2
478.35;602.67;534.55;478.65;685.60;1;2
523.7;597.64;556.54;524.36;682.94;1;2
525.45;587.57;537.86;497.45;625.47;1;2
569.85;616.75;568.32;587.35;645.71;1;2
508.66;585.6;534.26;508.06;580.83;1;2
566.26;632.8;584.72;600.94;696.72;1;2
580.1;630.6;567.81;605.57;677.60;1;2
509.58;583.09;536.27;500.91;604.83;2;2
534.12;598.71;549.96;527.32;594.63;1;2
484.22;588.81;534.31;492.74;606.90;2;1
489.42;565.45;520.92;470.5;572.45;2;2
469.98;595.12;545.78;493.49;557.00;2;2
464.02;555;514.39;462.37;564.00;2;1
505.89;593.5;537.77;511.84;589.39;2;2
483.5;566.52;522.43;498.04;542.86;2;2
489.11;577.29;529.64;453.23;575.47;2;2
489.47;557.33;514.41;458.25;542.96;2;1
491.83;563.27;506.28;469.96;540.47;2;1
465.48;544.96;487.25;452.4;504.17;2;1
474.77;562.91;503.81;470.3;521.07;2;1
458.32;544.14;492.03;439.82;508.00;2;1
494.09;578.89;532.44;478.37;556.55;1;1
469.02;534.03;485.29;441.27;501.00;2;1
543.81;618.85;571.25;562.05;652.73;1;2
468.5;560.88;514.66;446.8;515.56;2;1
462.73;553.16;508.11;459.16;549.77;2;1
449.04;528.99;487.9;437.61;498.18;2;1
477.46;563.18;508.18;455.31;528.77;2;1
495.56;574.18;519.94;508.58;569.11;2;1
502.61;572.14;503.89;467.71;534.55;2;1
487.42;563.41;513.41;491.02;527.52;2;1
564.05;615.25;562.09;590.19;588.00;1;2
429.21;498.91;456.49;410.98;464.55;2;1
471.74;563.09;506.06;487.36;579.66;2;1
540.32;610.1;552.66;537.84;625.71;1;2
448.09;543.62;468.23;463.36;511.90;2;1
464.01;549.25;459.8;455.7;451.67;2;1
481.8;551.19;482.93;462.78;516.36;2;1
499.85;558.91;521.54;479.4;588.89;1;2
510.56;588.03;541.36;487.97;503.33;1;2
464.23;558.88;494.32;459.78;507.00;2;1
480.02;554.59;498.87;475.71;508.40;2;1
467.26;557.47;501.89;460.17;567.23;2;1
450.81;519.15;463.35;443.02;458.82;2;1
436.12;540.16;476.38;449.03;486.36;2;1
488.85;556.32;536.72;507.36;583.64;1;1
473.43;534.51;485.61;434.9;498.00;2;1
531.53;568.72;523.54;565.29;587.50;1;1
465.48;537.43;483.2;446.51;508.51;1;1
503.5;600.85;525.95;518.67;574.67;1;2
496.4;610.78;560;500.7;697.69;1;2
444.92;539.15;476.52;427.6;475.33;2;1
543.47;608.53;551.72;550.81;511.11;1;2
463.66;585.14;494.43;475.57;544.71;2;1
496.79;575.08;521.84;485.75;516.57;2;1
471.25;548.22;483.09;460.74;471.06;2;1
549.24;603.55;566.13;548.55;636.36;1;2
528.55;592.93;545.98;529.71;640.00;1;2
513.87;588.79;547.05;537.91;597.89;1;2
468.72;546.2;476.7;452.66;514.88;2;1
501.36;563.55;527.98;496.92;582.03;2;1
461.86;532.4;480.78;446.37;527.35;2;1
519.67;618.06;541.89;569.63;748.15;1;2
528.35;611.7;576.8;498.9;649.52;1;2
452.41;568.04;512.16;483.36;566.86;1;2
490.54;580.68;528.92;450.56;546.67;1;2
538.33;588.14;542.73;510.2;563.33;1;2
472.11;577.67;521.04;500.01;564.00;1;2
468.65;564.39;527.78;454.6;547.89;1;2
537.74;626.56;564.57;583.08;580.00;1;2
510.13;593.43;534.53;514.35;585.71;1;1
464.64;546.78;486.32;451.95;490.71;2;1
519.21;593.49;528.51;534.48;563.87;1;1
443.99;529.38;456.46;432.19;472.12;2;1
557.91;617.35;560.79;595.6;585.61;1;2
518.74;580.46;532.35;504.52;626.75;1;2
525.41;586.44;542.82;528.47;618.26;1;2
500.13;579.03;535.44;477;597.82;1;1
469.66;549.72;502.71;445.8;570.79;2;1
475.3;547.45;493.67;462.85;534.35;2;1
477.11;562.51;492.13;464.41;481.88;2;1
479.48;547.49;513.42;481.56;514.29;2;1
484.54;576.05;531.34;512.5;566.43;1;2
551.08;616.98;576.25;602.5;611.06;1;2
566.09;620.45;578.04;607.93;637.63;1;2
536.56;610.26;558.68;576.34;615.22;1;2
597.92;646.42;590.73;672.45;752.00;1;2
485.23;574.21;524.12;496.22;559.00;2;2
495.96;574.83;526.36;503.09;538.77;2;2
478.95;558.27;512.82;465.63;560.82;2;1
483.99;574.18;506.53;486.6;528.28;2;1
475.65;561.09;486.28;465.63;465.33;2;1
461.13;541.34;495.22;461.7;536.39;2;1
482.47;555.6;503.68;468.6;584.29;2;1
550.58;616.78;569.51;596.59;593.10;1;2
514.24;582.33;550.86;571.08;626.00;1;2
505.42;579.31;519.16;542.34;558.57;1;2
508.26;595.51;545.18;533.18;584.39;1;1
479.71;565.5;513.4;465.38;479.51;2;1
479.77;569.84;520.91;462.92;518.06;2;1
451.95;532.79;472.92;445.55;483.08;2;1
475.15;555;496.1;464.17;523.15;2;1
476.64;534.64;485.79;433.31;476.47;2;1
448.77;527.29;458.78;419.46;460.00;2;1
461.96;536.89;483.97;456.17;492.94;2;1
520.64;577.29;527.76;541.2;469.41;1;1
457.56;544.52;491.66;425.48;523.80;2;1
524.6;595.21;546.75;546.23;602.86;1;2
457.15;542.72;487.05;441.65;508.21;2;1
485.76;561.64;490.68;478.55;450.77;2;1
444.91;532.88;475.52;431.97;495.43;2;1
463.52;542.02;498.83;449.98;524.00;2;1
457.91;555.56;488.22;494.87;534.55;2;1
533.44;624.05;585.55;585.19;590.00;1;2
518.93;589.28;535.49;520.94;568.06;2;1
497.79;583.39;533.06;473.71;508.75;1;2
589.67;645.96;595.85;659.14;641.70;1;2
559.69;610.98;560.6;571.31;595.52;1;2
565.81;628.64;582.67;574.47;633.11;1;2
572.83;604.86;562.76;585.6;603.63;1;2
514.19;579.85;531.69;519.62;584.48;1;2
534.32;587.85;540.17;525.81;579.35;1;2
577.22;624.33;575.4;629.3;668.21;1;2
490.06;574.06;527.16;481.61;539.53;1;1
553.53;595.92;542.23;563.02;478.18;1;2
465.71;544.04;493.36;436.41;492.26;2;1
566.72;627.39;563.3;587.91;659.20;1;2
487.68;553.79;499.45;433.11;554.48;2;1
454.29;541.94;479.55;415.9;529.33;2;1
473.03;578.86;505.55;480.66;544.21;1;1
545.27;615.25;560.72;580.17;603.33;1;2
465.96;522.85;491.59;448.55;501.43;2;1
513.89;589.17;558.72;478.67;606.21;1;2
491.73;574.27;516.11;486.86;542.88;1;2
551.46;601.73;555.82;508.79;630.00;1;2
468.31;557.16;498.25;451.24;527.27;2;1
494.64;573.5;525.97;500.36;560.00;2;1
506.1;582.94;531.78;512.7;577.00;2;2
461.1;537.96;472.1;429.39;522.86;2;1
461.12;542.24;494.53;459.59;537.14;2;1
479.5;557.46;496.64;477.32;560.67;2;1
480.84;553.5;485.34;459.8;520.00;2;1
469.22;545.81;481.02;444.06;513.33;2;1
462.34;540.31;501.59;429.21;512.86;2;1
484.5;552.9;493.84;486.22;561.54;2;1
470.23;558.58;504.7;472.4;516.36;2;1
479.81;536.13;506.9;474.09;526.67;2;1
502.07;575.45;533.27;508.33;567.50;1;1
465.02;543.6;504.54;463.07;543.21;2;1
485.01;547.34;485.91;488.52;482.58;2;1
489.71;580.79;531.91;507.89;551.22;1;1
545.96;643.64;580.82;607.26;603.53;1;2
486.42;578.95;525.21;462.6;552.46;2;2
566.88;622.31;562.71;583.53;681.25;1;2
474.6;563.42;510.16;454.46;511.56;1;1
554.53;625.94;566.25;635.57;640.00;1;2
457.28;538.99;487.57;438.91;497.38;2;1
485.66;567.93;520.64;458.84;552.80;2;1
452.41;540;483.35;443.1;512.80;2;1
460.65;534.92;474.11;415.92;495.00;2;1
470.25;563.7;507.56;465.11;535.78;2;1
482.04;548.96;490.48;464.95;528.00;2;1
467.9;550.03;492.66;459.78;507.03;2;1
447.03;550.76;471.4;392.1;484.76;2;1
509.52;562.67;537.58;464.78;591.25;1;2
494.1;539.05;483.03;449.8;493.33;2;1
489.17;570.42;518.79;477.58;545.00;2;2
478.42;541.33;516.51;466.53;531.67;1;1
476.46;545.09;515.59;458.93;483.00;2;1
474.54;542.55;493.49;449.94;519.23;2;1
539.76;612.96;547.59;550.53;567.27;1;2
498.33;598.69;543.96;502.72;600.91;1;2
497.04;557.54;511.82;442.46;521.82;2;1
471.51;525.35;477.09;419.54;466.67;2;1
473.83;564.16;496.08;470.87;542.22;2;1
481.55;529.25;477.94;447.89;565.33;2;1
467.26;552.5;483.47;465.05;495.53;2;1
475.94;559.48;501.64;471.82;495.69;2;1
471.7;554.36;485.24;454.29;533.62;2;1
466.37;543.57;491.54;455.89;508.00;2;1
462.89;542.83;482.2;457.79;474.00;2;1
536.63;601.18;549.77;539.17;585.83;1;2
473.05;562.63;512.12;471.95;480.55;2;1
487.25;574.49;517.33;489.63;529.66;1;2
533.37;599.57;549.77;569.16;597.55;1;2
555.37;638.17;597.52;617.05;632.31;1;2
492.27;555.38;515.48;478.28;532.80;1;2
574.89;628.56;579.93;616.16;686.11;1;2
495.17;588.51;536.88;517.14;544.00;1;2
495.61;595.85;542.36;515.38;608.52;2;2
481.1;556.77;511.46;454.13;517.97;2;1
474.09;566.85;515.66;473.34;512.46;2;1
492.6;553.88;510.57;431.73;512.59;2;1
515.93;578.83;548.57;563.2;564.00;1;2
538.83;598.44;548.25;557.52;605.52;1;2
517.91;585.04;505.83;547.12;555.79;1;2
461.99;554.5;498.03;474.47;518.18;2;1
467.64;521.69;485;420.36;505.93;2;1
472.07;550.39;477.23;445.7;462.44;2;1
466.38;543.93;511.54;459.03;511.16;2;1
477.53;570.78;498.93;493.5;553.08;2;1
485.16;546.95;492.62;460.85;454.00;2;1
474.89;550.95;478.76;454.79;550.00;2;1
533.69;608.85;559.48;508.28;629.23;1;2
506.79;581.12;527.55;528.32;536.67;1;2
493.8;564.33;518.54;482;531.43;2;1
477.5;551.53;492.93;483.49;511.43;2;1
446.71;541.32;490.11;412.92;524.29;2;1
482.54;554.03;494.58;444.9;505.71;2;1
507.15;551.82;520.22;526.66;520.00;1;2
519.15;590.89;545.21;521.9;554.62;1;2
483.87;547.31;526.19;452.05;528.00;1;2
525.59;603.36;559.46;531.12;566.36;1;1
471.73;562.41;501.25;454.99;537.14;1;1
451.12;541.87;491.5;444.71;524.05;2;1
475.49;561.53;496.83;469.57;563.24;2;1
537.47;597.6;530.03;550.94;593.75;1;2
454.96;524.75;451.98;448.56;505.00;2;1
480.11;552.24;493.92;471.93;533.42;2;1
489.35;574.74;477.02;435.79;544.14;2;1
505.11;580.36;525.21;517.58;535.22;2;2
576.69;623.34;566.78;623.41;712.84;1;2
484.45;570.51;496.78;471.41;499.51;2;1
587.58;639.74;589.41;634.2;697.30;1;2
532.05;619.81;556.4;560.23;652.73;1;2
492.75;571.22;516.17;498.66;577.30;1;1
562.53;620.99;575.04;590.38;657.03;1;2
481.61;577.04;509.02;477.96;558.48;2;1
488.52;565.75;517.63;450.29;528.71;2;1
498.49;575.22;501.92;497.98;520.00;2;2
511.6;593.01;527.79;517.2;588.83;2;1
491.45;573.38;493.43;503.81;540.00;2;1
495.12;569.38;524.35;479.52;550.67;2;1
466.94;568.63;502.05;468.94;514.81;2;1
459.29;530.42;459.98;435.58;490.00;2;1
456.92;550.27;490.74;452.39;512.99;2;1
481.5;564.42;507.93;479.98;524.76;2;1
470.02;518.39;478.98;403.78;545.33;2;1
468.74;543.04;491.55;462.18;544.75;2;1
627.46;676.73;627.72;667.54;774.00;1;2
512.57;593.35;556.46;535.97;555.29;1;1
486.82;585.4;527.09;497.06;581.25;1;2
460.18;536.15;464.79;430.85;486.67;2;1
546.89;611.99;569.03;572.38;654.90;1;2
525.13;588.62;540.79;534.78;615.11;1;2
481.69;561.84;505.53;456.36;550.50;2;1
471.63;535.28;484.31;440.81;473.75;2;1
487.51;577.11;521.49;489.43;516.10;1;2
469;566.15;515.37;471.25;520.93;1;1
491.82;580.67;527.25;478.53;535.31;2;2
481.27;553.7;501.65;454.35;536.89;2;1
521.89;596.45;550.44;550.07;572.38;1;2
499.17;560.85;510.57;464.91;538.28;2;1
481.72;557.08;490.85;451.68;524.21;2;1
449.3;520.61;465.09;431.5;490.43;2;1
452.09;544.03;458.09;379.5;486.25;2;1
459.07;537.11;480.39;447.09;505.82;2;1
480.37;534.57;518.79;493.52;605.65;2;1
473.6;529.96;501.41;482.71;578.79;2;1
488.81;550.48;464.11;441.08;505.29;2;1
459.3;540.98;481.19;465.24;510.29;2;1
475.83;543.64;470.78;433.65;483.04;2;1
458.47;506.83;475.52;433.83;490.40;2;1
487.92;578.02;500.6;475.86;535.65;2;2
485.88;541.28;499.32;445.58;483.08;2;2
465.41;541.53;491.72;462.65;511.56;2;1
493.87;552.94;475.56;441.29;540.00;2;1
491.65;563.47;509.47;450.1;553.18;2;1
445.74;525.84;477.1;438.19;508.75;2;1
489.07;562.67;512.46;455.95;545.38;2;1
486.74;582.24;513.43;520.33;604.12;2;2
493.47;572.34;493.08;483.98;508.57;2;1
529.91;587.4;540;505.07;600.00;1;1
510.59;578.77;510.85;515.93;642.35;1;2
502.01;585.42;548.58;558.69;543.00;1;2
520.96;604.7;541.11;510.88;567.43;1;2
515.19;574.66;531.13;548.47;526.40;1;2
582.47;620.9;571.02;598.42;630.65;1;2
484.31;565.01;514.03;468.94;535.85;2;1
484.25;567.13;496.62;483.87;466.67;2;1
482.79;554.26;496.61;452.95;541.88;2;1
456.42;539.95;469.68;470.49;473.33;2;1
522.94;589.74;550.27;587.39;602.22;1;2
487.71;555.41;503.56;503.16;632.00;2;1
492.07;560.85;528.38;493.09;574.36;2;2
474.69;543.55;492.98;440.51;522.58;2;1
470.14;556.58;505.82;461.97;520.74;1;2
529.92;588.28;541.5;550.76;584.44;1;2
496.46;588.07;540.03;478.96;508.33;1;2
558.28;622.2;579.18;605.76;678.81;1;2
507.21;570.67;524.09;514.17;533.91;1;2
513.82;591.6;553.57;548.62;619.41;1;2
473.91;572.29;520.38;465.42;542.43;2;1
448.84;541.88;504.3;423.1;503.20;2;1
461.45;538.37;482.16;435.96;521.88;2;1
474.1;548.79;515.86;444.57;515.35;2;1
467.96;557.57;481.06;449.78;544.44;2;1
474;559.75;502.04;467.66;535.23;2;1
450.72;525.08;457.2;436.97;487.27;2;1
469.46;561.6;514.03;464.85;532.86;2;1
519.82;598.6;568.09;559.42;573.00;1;1
479.82;571.76;518.56;484.89;556.44;1;2
587.31;631.63;578.44;625.04;615.79;1;2
555.53;619.75;565.85;553;575.56;1;2
576.4;633.46;593.56;637.38;647.65;1;2
597.55;645.12;598.33;669.12;690.30;1;2
551.16;605.07;541.47;553.04;618.33;1;2
532.95;605.23;548.33;549.97;619.31;1;2
520.43;590.89;543.28;555.09;571.94;2;2
536.42;606.02;571.48;540.98;674.77;1;2
461.03;534.39;495.38;450.69;491.54;2;2
475.6;536.52;493.73;427.77;472.00;2;1
467.59;559.01;516.76;466.81;509.23;2;2
434.64;529.32;501.22;445.92;470.77;2;1
482.38;559.16;520.8;470.56;553.02;2;2
455.44;539.79;487.88;462.1;516.71;2;1
482.56;557.78;508.42;488.69;529.76;2;2
471.04;561.12;515.35;460.15;546.07;2;2
471.29;556.5;503.46;484.88;498.12;2;2
469.93;552.85;511.47;458.77;533.58;2;2
497.27;567.76;514.55;537.17;511.11;2;2
455.6;527.48;486.02;445.6;519.33;2;2
466.93;548.19;499.66;448.69;527.92;2;1
463.43;560.2;506.6;449.28;546.58;2;1
454.87;557.9;483.96;421.3;523.00;2;1
458.41;512.29;483.77;443.13;515.63;2;1
518.67;560.9;513.32;544.15;494.00;1;2
464.07;544.37;487.29;453.95;524.86;2;1
457.71;519.6;466.37;453.64;486.09;2;1
467.04;532.13;476.33;415.6;567.83;2;1
527.87;598.84;540.28;557.35;611.43;1;2
577.72;626.26;575.92;621.7;669.43;1;2
590.86;622.62;574.43;664.77;654.67;1;2
469.01;568.5;516.3;453.81;503.78;2;2
476.74;562.89;510.03;450.36;540.30;2;2
490.87;563.2;516.81;485.01;534.90;2;1
519.49;588.05;549.85;525.3;575.24;1;2
476.22;576;514.66;486.15;556.36;2;1
468.12;552.1;501.78;452.76;523.64;2;2
497.16;562.46;524.81;474.69;571.27;2;2
489.16;568.11;530.47;502.05;564.13;2;2
474.04;561.39;511.95;469.83;553.96;2;2
589.94;646.63;596.35;616.35;674.00;1;2
553.95;600.12;555.4;581.32;618.79;1;2
447.96;532.72;477.82;426.68;515.77;2;1
479.98;572.27;508.07;486;545.79;2;1
474.83;556.94;501.69;458.24;532.34;2;1
454.99;535.88;483.43;449.52;507.31;2;1
500.65;564.71;528.33;453;560.00;1;2
553.02;623.94;573.79;561.84;612.37;1;2
442.59;531.37;479.25;437.76;517.83;2;1
537.36;596.37;514.02;549.61;515.00;1;2
444.66;548.9;480.55;458.43;450.53;2;1
474.05;562.32;495.87;459.14;505.26;2;1
453.01;528.21;476.68;425.1;500.00;2;1
508.22;561.56;472.55;494.74;495.76;2;1
447.44;538.83;475.03;453.38;521.51;2;1
524.03;603.4;552.87;533.97;629.41;1;2
460.15;542.31;494.31;450.26;523.30;2;1
445.04;546.3;494.88;449.77;519.38;2;2
474.57;557.07;497.37;458.6;530.59;2;1
521.35;574.94;531.22;527.09;606.67;1;2
448.94;490.71;443.24;430.52;450.00;2;1
551.96;614.36;556.28;541.34;588.00;1;2
490.76;555.45;475.63;471.36;486.05;2;1
545.91;628.74;569.47;566.72;644.83;1;2
469.94;542.58;494.8;456.28;524.21;2;1
477.27;553.56;495.26;472.28;537.96;2;1
452.77;543.68;463.36;431.37;527.74;2;1
460.88;546.89;483.27;452.69;528.28;2;1
468.12;531.94;482.18;461.77;542.90;2;1
453.61;529.52;446.3;422.92;533.18;2;1
465.97;554.11;488.75;447.32;511.54;2;1
583.85;654.43;609.06;665.98;754.44;1;2
554.82;616.15;559.51;645.02;676.92;1;2
539.78;597.23;520.93;553.06;610.53;1;2
583.48;614.06;559.65;630;630.57;1;2
599.94;640.03;595.21;662.97;685.60;1;2
517.03;591.15;541.38;502.33;585.45;1;2
497.59;580.51;535.5;521.24;582.92;2;2
473.19;553.56;498.79;445.73;477.50;2;1
461.57;531.19;483.57;434.57;521.03;2;1
461.37;549.06;511.99;437.21;533.68;2;1
460.39;552.41;487.24;461.71;495.10;2;1
453.74;539.03;484.68;442.54;515.14;2;1
482.11;554.64;503.93;463.74;534.32;2;1
471.89;557.62;505.98;454.73;516.39;2;1
477.62;550.49;500.01;459.21;483.92;2;1
451.84;536.53;482.37;430.42;517.27;2;1
471.5;559.14;494.87;471.96;510.77;2;1
468.34;539.56;510.19;461.33;530.56;2;1
471.39;551.45;506.47;446.82;490.00;2;1
475.46;574.51;523.41;484.33;534.63;2;2
477.29;550;507.79;464.4;531.48;2;2
476.3;563.24;513.99;452.93;546.22;2;2
470.01;555.99;497.18;436.15;530.50;2;1
535.11;628.46;569.75;570.9;644.29;1;2
520.16;585.06;519.24;547.41;605.56;1;2
482.96;551.21;487.51;452.26;539.04;2;1
461;553.12;488.55;459.49;543.08;2;1
536.88;608.58;557.64;599.78;620.00;1;2
501.31;575.72;507.43;505.29;566.03;1;1
530.96;602.71;552.91;548.45;634.48;1;2
464.48;553.69;488.48;453.34;485.65;2;1
466.4;555.72;499.23;468.22;557.36;2;1
465.18;542.25;487.9;456.6;504.78;2;1
476.44;558.22;509.68;466.95;550.30;2;1
466.78;548.51;488.21;472.15;516.88;2;1
448.89;529.58;473.42;433.26;514.67;2;1
455.27;531.43;491.75;455.33;493.71;2;1
452.39;529.81;475.24;431.37;512.37;2;1
562.43;624.99;575.12;598.65;615.23;1;2
583.66;638;594.18;614.57;655.79;1;2
541.75;616.45;572.82;606.04;630.22;1;2
548.23;606.68;568.47;559.41;646.10;1;2
516.98;590.92;542.79;554.28;556.41;1;2
480.32;579.18;521.34;507.12;550.70;1;2
551.52;609.86;580.45;552.38;633.33;1;2
477.93;557.99;514.6;459.58;551.55;2;1
459.05;533.28;492.15;456.93;522.50;2;1
464.51;530.08;475.68;444.71;471.37;2;1
450.16;515.56;450.54;391.79;467.41;2;1
453.16;532.19;478.27;442.95;486.67;2;1
462.3;553.48;504.26;457.4;542.32;2;2
464.11;543.88;495.49;449.98;526.20;2;1
474.25;551.99;493.94;479.18;539.53;2;1
474.22;571.23;495.45;492.28;498.00;2;1
567.35;643.47;588.71;614.26;664.00;1;2
470.35;550.31;505.51;464.13;543.26;2;1
448.83;513.04;464.4;420.84;493.90;2;1
482.66;550.05;466.86;431.24;534.55;2;1
470.36;551.04;480.87;458.87;550.56;2;1
478.4;554.39;501.42;474.21;548.80;2;1
461.09;569.26;492.28;480.79;517.89;2;1
461.19;519.14;459.67;430.68;502.58;2;1
466.43;561.85;505.53;475.06;506.46;2;1
492.85;583.41;509.37;486.13;543.75;2;1
540.19;588.76;535.08;555.5;566.43;1;2
520.45;591.21;565.18;528.7;609.33;1;2
570.51;625.3;587.91;597.32;645.35;1;2
525.75;601.46;551.43;532.96;556.60;1;2
545.79;602.17;557.63;550.75;629.84;2;2
577.4;634.39;585.73;616.21;669.80;1;2
539.67;619.3;561.85;550.28;623.64;1;2
495.72;574.69;535.17;489.65;550.78;1;2
560.18;633.61;544.95;616.18;598.67;1;2
589;636.27;580.29;631.28;635.00;1;2
586.36;637.07;589.15;618.35;689.32;1;2
520.12;600.51;564.16;525.82;564.44;1;2
589.64;661.67;599.97;631.25;671.82;1;2
588.75;656.43;603.16;631.18;748.89;1;2
561.7;628.36;578.1;597.44;644.65;1;2
538.49;602.48;582.75;561.48;650.59;1;2
596.95;642.95;596.27;652.13;685.38;1;2
577.68;661.41;608.93;634.93;672.00;1;2
579.99;640.64;585.99;639.88;704.72;1;2
524.74;615.38;563.58;539.06;574.29;1;2
532.4;606.55;557.28;553.09;634.50;1;2
557.83;629.29;580.86;609.9;602.03;1;2
527.77;596.09;555.09;516.86;589.15;1;2
599.97;624.12;572.76;584.72;633.33;1;2
510.3;565.43;533.92;477.35;538.46;2;2
462.48;536.34;493.44;434.16;487.23;2;1
468.4;523.74;497.98;413.58;497.27;2;1
469.22;560.09;510.26;459.1;522.97;2;1
464.55;547.98;503.22;426.48;488.92;2;1
465.63;549.87;507.32;470.38;511.10;2;1
477.97;559.65;518.33;464.57;568.33;2;2
485.29;554.56;526.34;456.32;534.44;2;1
474.36;560.2;513.48;452.65;512.31;2;1
467.61;563.71;522.27;450.88;532.00;2;1
478.04;562.75;504.33;458.85;543.03;2;1
454.8;541.31;478.46;447.22;549.23;2;1
525.96;568.21;520.99;534.57;600.00;1;2
477.13;533.08;454.39;413.98;460.00;2;2
555.63;601.71;548.76;599.87;609.57;1;2
517.59;608.24;576.31;595.09;687.62;1;2
463.1;532.18;485.86;447.48;484.17;2;1
473.52;560.16;503.49;473.98;540.41;2;1
455.3;538.4;490.24;443.49;498.93;2;1
417.62;541.04;462.54;432.25;487.27;2;1
476.86;561.71;512.84;470.93;543.47;2;1
536.55;599.21;546.93;542.85;612.00;1;2
451.29;516.54;470.44;424.87;448.00;2;1
530.27;594.29;553.12;538.9;607.23;1;2
486.25;565.72;518.02;498.22;531.52;2;2
459.27;543.95;498.11;450.67;520.91;2;1
451.1;478.1;437.45;421;450.91;1;1
480.45;543.19;486.93;457.97;491.79;2;1
443.75;520.55;475.43;414.96;518.95;2;1
460.42;540;489.86;437.96;467.62;2;1
463.24;569.79;522.44;450.79;537.24;2;2
486.86;552.33;494.1;488.12;570.75;2;1
476.38;552.55;490.62;475.48;591.16;2;1
474;553.67;495.79;476.57;527.59;2;1
462.69;558.83;476.65;457.58;509.23;2;1
511.75;581.36;551.66;565.34;686.80;1;2
485.17;546.86;498.73;489.68;603.40;2;1
512.14;557.41;522.41;477.33;521.54;1;2
460.23;535.46;480.51;454.51;522.59;2;1
447.52;529.59;465.86;422.21;519.31;2;1
472.38;544.24;498.19;443.81;551.92;2;1
479.49;572.24;507.56;461.82;535.24;2;1
563.74;618.68;552.07;607.24;612.94;1;2
465.41;550.37;506.2;441.01;578.92;2;1
460.53;503.75;472.68;414.48;489.23;2;1
488.9;561.7;519;484.97;528.00;2;1
444.84;544.22;476.38;457.44;493.89;2;1
481.37;558.06;501.67;461.7;538.24;2;1
456.26;539.44;490.51;453.99;514.29;2;1
554.91;621.51;580.48;566.37;589.57;1;2
569.18;599.91;536.53;556.64;606.67;1;2
468.9;558.58;506.29;468.7;538.97;2;2
472.2;559.44;512.91;474.84;522.86;2;1
467.04;550.12;508.14;472.72;521.47;2;2
485.66;570.86;501.25;464.91;578.75;2;1
